neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
0,21,0,48,4,1,267,1,0
0,34,0,100,7,0,-1,1,0
0,6,1,125,3,0,-1,1,125
1,1,1,339,3,34,1279,12,0
0,22,0,40,3,10,170,1,0
2,160,0,60,1,72,6,3,175
1,1,1,339,3,34,20,12,0
2,160,0,65,2,16,6,3,180
1,1,1,269,3,5,48,12,0
1,1,1,269,3,5,337,12,0
1,1,1,269,3,5,15,12,0
1,4,1,300,2,0,-1,1,0
1,1,1,180,2,18,70,1,4
1,7,1,200,4,47,62,1,0
1,1,2,63,1,18,116,1,56
1,2,1,65,6,2,64,2,9
1,7,1,300,1,118,24,1,28
0,6,0,100,1,54,27,1,45
0,16,1,95,2,9,1030,1,0
4,157,1,190,1,19,8,3,8
0,38,1,300,7,1,48,3,224
2,25,1,231,3,4,1545,1,0
0,6,1,125,3,80,33,1,269
0,79,0,45,2,45,2,2,337
1,8,0,64,1,4,245,1,0
0,6,0,150,1,1,1706,1,0
0,79,0,50,7,1,191,2,0
1,1,1,115,3,3,1496,1,0
0,67,0,29,2,1,88,1,0
2,83,0,50,1,0,-1,1,0
1,28,0,105,5,2,26,2,342
2,37,0,40,30,1,208,3,342
2,37,0,50,30,5,113,3,296
1,4,1,199,21,14,23,1,0
2,37,0,49,1,53,9,1,341
0,12,1,105,2,13,281,1,0
0,6,0,50,3,5,8,2,365
0,21,0,45,10,2,26,1,13
0,20,0,95,1,9,37,2,54
0,54,0,47,3,19,12,2,12
1,18,1,100,1,3,27,1,5
0,20,0,65,30,1,94,10,341
1,7,0,105,3,42,59,1,286
0,22,0,50,2,51,59,6,176
0,22,1,175,3,52,11,3,222
0,113,1,195,3,0,-1,1,0
0,12,1,225,4,0,-1,1,0
2,160,0,75,1,124,17,3,160
0,6,0,45,2,7,428,1,0
1,28,1,125,30,5,83,3,283
0,117,0,75,2,0,-1,2,0
0,21,0,60,3,50,36,1,85
1,28,1,148,1,55,9,1,123
0,6,1,50,1,21,24,2,0
0,38,1,150,1,3,1517,1,0
1,19,1,1000,3,55,102,1,37
0,79,1,135,5,56,11,3,10
0,117,1,140,2,19,1019,1,165
1,28,0,159,1,67,25,4,0
1,4,1,50,3,118,9,1,4
4,99,0,44,20,0,-1,2,0
1,2,0,49,2,2,976,1,1
1,19,1,600,5,70,70,3,6
0,12,0,70,1,13,1520,2,0
1,101,1,295,75,0,-1,1,55
0,21,1,200,2,2,86,1,32
0,100,0,49,2,16,66,3,346
0,20,1,175,5,0,-1,2,0
0,6,0,45,6,2,453,1,0
0,15,0,35,2,26,28,1,79
0,6,1,180,5,7,66,1,35
1,19,0,100,3,45,16,3,6
0,100,1,155,1,82,2,1,302
1,28,0,80,1,23,270,5,0
1,4,0,70,2,73,86,1,260
2,126,0,38,3,15,556,3,163
1,18,0,70,5,5,117,2,90
2,56,0,38,1,40,11,2,48
1,8,0,75,2,70,6,1,1
1,28,1,120,3,20,38,1,157
1,8,1,200,3,1,68,1,16
0,12,1,160,3,4,50,2,46
2,183,0,28,1,35,372,1,43
1,9,1,210,1,16,329,1,318
2,61,2,37,1,0,-1,1,0
0,10,1,120,5,2,317,2,0
0,15,1,77,3,3,784,1,0
1,43,0,80,2,4,48,1,0
0,16,1,150,2,0,-1,3,0
0,12,1,124,1,2,1744,1,0
0,21,0,30,3,1,952,1,0
1,2,0,65,1,11,200,4,365
1,2,0,65,1,4,70,4,365
0,21,0,55,1,0,-1,1,0
1,2,1,90,7,1,657,1,24
0,3,1,225,2,1,1002,1,0
2,25,0,48,6,2,645,1,0
1,2,0,39,2,12,49,1,4
0,6,1,88,2,8,27,1,18
0,54,1,159,2,1,15,3,191
0,21,1,99,4,10,461,1,0
2,81,0,40,1,24,63,1,0
2,49,0,35,4,5,222,1,0
0,24,1,115,4,0,-1,1,0
1,1,1,620,4,38,49,1,309
1,2,2,75,2,8,1545,1,0
3,55,0,37,2,53,123,6,341
1,27,1,200,2,37,27,1,8
0,21,0,75,5,9,19,2,336
3,104,0,50,1,38,9,3,88
0,15,0,120,1,0,-1,1,0
1,19,1,95,3,5,96,1,5
0,100,1,80,3,13,1030,1,0
2,116,0,50,2,20,33,1,334
0,100,0,55,2,27,135,3,362
1,30,0,48,3,3,416,1,0
0,6,1,100,3,3,234,2,0
0,82,1,99,1,36,33,1,350
1,4,0,74,7,26,24,2,26
0,21,0,65,1,59,38,1,43
0,29,1,158,30,2,94,3,5
3,185,0,40,30,1,11,2,71
1,1,1,119,2,3,1620,1,0
2,62,1,325,1,61,102,2,129
1,19,1,215,1,52,224,4,51
0,76,1,120,7,0,-1,2,232
0,54,0,65,3,51,84,1,62
0,15,1,90,4,0,-1,1,0
2,81,1,230,2,30,22,2,51
2,81,1,188,2,35,8,2,140
1,4,1,140,2,17,374,1,7
2,46,0,60,1,138,9,6,177
0,3,1,95,2,69,38,6,327
1,52,0,100,1,1,1014,1,0
1,19,1,175,2,5,15,1,15
0,6,0,45,3,7,4,1,0
0,13,0,70,2,9,70,2,3
1,4,0,60,1,35,6,1,94
1,8,0,95,6,22,192,1,0
0,75,1,70,1,2,562,1,0
1,19,1,119,3,8,276,1,41
0,12,0,120,4,10,32,2,8
1,4,1,115,7,7,555,2,0
1,28,1,125,1,21,77,1,25
0,6,0,45,6,30,84,1,21
1,7,0,89,3,9,17,1,32
0,12,0,75,2,43,38,2,0
1,77,1,240,3,9,84,1,17
0,54,1,199,4,0,-1,1,13
0,6,0,40,7,6,252,2,216
2,49,1,100,7,24,6,1,260
0,21,0,60,1,16,49,1,21
0,21,0,45,5,5,145,2,3
4,98,0,50,1,33,85,4,75
0,6,1,175,2,20,13,2,357
2,37,0,60,1,38,224,5,0
2,56,1,99,7,3,411,1,0
0,12,0,70,20,26,666,1,0
1,8,1,260,1,38,16,1,86
2,37,1,159,2,39,13,7,61
3,89,1,60,1,54,276,1,361
1,45,1,100,3,0,-1,1,0
1,19,1,78,3,4,48,1,13
0,21,1,180,7,3,48,1,1
1,8,1,80,3,1,892,1,0
0,12,1,250,3,16,85,1,41
0,38,0,50,2,31,33,1,0
0,38,1,118,2,3,307,1,0
2,56,2,42,1,54,145,4,66
1,2,0,69,3,7,648,1,172
0,21,0,42,90,0,-1,1,90
1,1,0,100,3,13,15,2,0
1,7,0,110,1,67,54,2,0
0,6,1,155,2,13,12,1,53
2,63,1,150,2,31,6,1,89
1,52,1,119,2,12,34,1,0
1,14,0,89,30,30,59,1,105
1,28,1,399,2,20,9,1,78
1,30,1,275,2,7,23,2,0
0,15,1,150,21,1,1614,1,0
1,53,1,140,2,6,16,1,0
1,26,1,199,2,8,205,1,0
1,2,0,65,3,1,182,1,0
1,4,0,100,7,68,4,1,77
2,49,1,103,5,1,1002,1,0
1,53,1,649,3,38,70,1,199
1,2,0,85,2,29,116,3,78
4,59,0,79,3,45,214,4,59
0,6,1,96,1,50,33,2,257
0,12,0,70,2,41,38,1,14
0,38,0,57,1,9,92,1,0
1,165,0,274,3,3,960,1,238
1,28,1,250,50,0,-1,1,0
0,6,0,90,3,54,49,1,69
0,15,1,100,1,4,12,2,365
1,26,1,412,1,69,49,4,133
1,26,1,412,30,54,12,4,227
1,26,1,412,30,69,6,4,234
2,121,0,50,7,0,-1,1,0
1,11,1,148,3,0,-1,1,0
0,6,1,120,2,6,362,1,334
2,31,0,41,30,1,562,37,1
1,2,0,70,1,16,15,6,32
1,4,0,90,4,1,1478,1,6
1,2,0,99,1,22,38,6,45
1,8,0,10,1,2,952,1,0
2,63,1,69,30,0,-1,1,99
1,2,0,54,5,22,297,1,5
4,181,0,35,1,6,46,4,0
0,21,0,39,7,1,75,1,0
1,30,1,82,7,0,-1,1,0
0,24,0,40,7,0,-1,1,53
1,9,1,148,2,3,97,1,5
2,183,0,60,1,10,13,3,164
0,6,1,130,3,2,1534,1,0
4,80,1,95,2,37,49,1,193
1,4,0,65,2,62,49,1,9
0,117,0,20,3,4,904,1,18
2,106,1,190,3,21,6,1,327
0,21,0,60,12,0,-1,1,14
0,6,0,55,4,25,152,2,0
0,6,0,49,7,41,1019,2,0
1,28,0,100,3,64,86,2,275
0,0,0,52,1,11,25,1,0
4,59,0,35,2,24,76,2,365
2,37,0,45,1,96,33,3,44
0,21,0,41,1,18,362,1,0
1,7,1,275,4,2,1041,1,0
1,43,1,265,30,4,48,1,322
1,8,1,250,4,15,123,1,57
1,27,0,130,2,3,288,1,0
1,45,0,55,4,3,1345,1,0
1,1,1,365,2,1,892,4,0
0,21,0,70,15,6,10,1,321
1,4,2,30,3,5,1704,2,0
1,7,1,225,3,28,16,1,323
1,19,1,650,4,11,33,4,164
0,12,0,95,5,10,401,2,0
1,19,1,500,4,6,1320,4,121
0,12,1,244,3,0,-1,1,345
1,19,1,750,4,19,50,4,151
0,97,0,46,3,4,645,1,0
4,177,0,40,1,0,-1,1,83
1,8,1,140,2,34,96,1,0
1,2,0,1500,2,0,-1,2,192
1,28,1,140,1,3,171,1,0
0,12,1,199,30,15,13,2,55
1,2,2,80,5,0,-1,2,363
2,160,0,69,1,91,2,1,90
1,64,1,188,30,3,456,1,0
1,28,1,100,2,6,1620,1,0
0,6,1,235,3,5,386,1,3
1,28,1,165,2,42,121,1,81
2,46,1,55,2,4,663,1,0
1,2,0,65,2,1,680,1,156
0,15,1,70,45,1,1255,1,2
1,7,0,125,2,29,4,4,43
0,12,1,90,7,18,62,1,0
0,6,0,56,2,8,1379,1,0
1,1,1,394,3,1,1226,1,13
0,38,1,172,5,4,64,1,0
0,33,1,100,3,7,49,1,0
1,28,1,80,181,0,-1,1,189
1,7,1,142,20,4,943,1,0
0,29,1,220,2,9,38,1,85
1,11,1,264,10,17,28,2,94
2,25,1,150,1,0,-1,1,0
0,12,1,200,2,43,21,1,102
0,21,0,45,6,1,1486,1,0
0,29,0,150,2,8,1520,2,0
1,1,1,160,3,48,12,1,203
2,83,1,135,2,46,86,2,141
2,37,0,55,1,56,17,3,345
0,6,0,50,1,114,9,3,363
1,71,1,89,120,0,-1,1,173
2,44,0,49,1,6,222,1,11
1,1,1,185,1,8,1,1,29
1,11,1,180,4,31,16,1,10
0,6,0,70,2,33,1251,2,17
0,34,1,450,2,3,773,1,22
1,8,1,110,1,7,1641,1,0
0,82,1,125,7,0,-1,1,247
0,6,0,72,1,2,1391,1,0
0,6,0,80,2,3,483,4,54
0,21,0,44,2,30,461,10,322
0,79,0,45,2,37,36,2,308
0,6,0,71,1,85,17,3,317
0,21,0,60,2,41,6,10,359
0,21,0,65,2,29,121,10,356
1,9,1,300,7,2,453,1,178
0,84,0,99,2,67,13,2,295
0,6,0,79,1,75,9,3,295
1,1,1,339,3,28,545,12,0
2,44,0,58,1,3,317,1,0
0,13,0,90,1,24,442,2,0
1,5,1,175,3,0,-1,1,0
1,101,1,158,2,20,9,1,2
1,28,1,145,28,2,3,1,278
0,6,0,60,2,47,13,1,134
1,1,1,99,2,54,84,1,98
0,12,1,80,30,5,34,8,161
0,20,0,85,1,57,11,7,16
1,19,0,115,1,37,29,1,128
1,30,0,52,1,3,854,1,0
2,44,1,280,2,42,9,2,108
1,14,1,250,2,12,113,1,7
1,2,0,55,1,7,4,2,157
1,2,1,100,3,6,411,1,8
0,13,1,195,1,6,885,1,0
1,4,0,80,3,15,21,1,88
1,4,0,100,7,18,17,1,45
0,6,0,55,4,5,527,1,0
1,2,1,120,5,1,724,1,34
1,7,1,300,2,14,86,1,87
1,1,1,339,3,30,48,12,0
0,16,1,140,3,1,22,1,65
1,2,0,53,2,0,-1,3,188
2,81,2,21,1,21,27,2,260
0,24,1,125,4,58,24,1,78
0,6,0,47,1,64,214,7,278
1,8,0,180,2,29,1201,1,0
0,6,0,58,2,1,302,2,0
0,6,0,58,2,0,-1,2,0
1,27,0,150,1,61,50,1,8
1,7,0,120,1,75,9,1,134
0,21,0,47,3,55,59,2,12
1,7,1,288,3,36,9,2,109
0,21,0,65,2,40,37,10,343
0,29,1,300,7,17,12,2,129
1,43,0,104,2,1,595,1,0
0,12,1,160,5,20,15,1,0
0,21,1,250,5,0,-1,2,0
1,4,1,186,1,0,-1,3,0
0,12,0,73,4,25,297,1,48
1,8,1,195,30,3,21,10,311
1,1,1,200,7,1,48,1,0
0,21,0,100,7,7,390,2,365
0,20,0,300,1,8,864,7,14
0,146,1,150,2,19,349,1,0
1,28,1,190,2,8,980,1,3
0,12,0,75,2,28,66,2,342
1,26,0,81,4,6,105,2,0
4,119,0,25,2,2,159,1,0
1,23,1,275,3,20,38,1,359
2,25,0,60,7,1,198,1,365
0,20,1,180,2,49,214,3,233
0,6,0,90,2,1,164,1,343
1,28,1,222,2,0,-1,1,32
0,13,1,95,7,6,205,1,19
2,49,1,70,3,2,1395,1,0
0,79,1,125,15,1,845,1,8
0,12,1,173,2,51,38,2,127
0,12,1,220,2,0,-1,2,0
1,52,1,148,2,3,1059,1,0
1,2,0,75,3,8,1144,1,0
1,64,1,199,2,53,102,1,99
1,2,0,54,2,26,337,4,157
1,1,1,150,4,0,-1,1,0
1,8,1,153,2,6,52,1,0
0,6,1,99,14,1,595,1,0
1,30,0,65,30,3,556,34,311
2,44,0,50,2,43,113,3,150
0,15,0,45,1,0,-1,1,0
1,19,0,100,3,6,1513,2,0
0,12,0,62,1,6,904,2,0
1,9,0,77,7,1,854,1,0
0,12,0,46,1,3,1345,1,0
1,8,0,95,1,50,170,1,0
1,52,1,159,5,4,8,1,42
1,11,1,300,2,8,77,1,199
0,6,1,103,30,42,461,2,139
1,64,1,200,2,22,8,1,3
1,26,0,102,20,2,1304,1,0
0,22,1,350,7,1,224,2,77
2,159,1,425,1,0,-1,1,90
0,54,0,45,45,5,21,2,155
0,6,1,168,3,24,115,1,30
0,54,0,40,3,39,16,2,263
1,30,0,55,2,71,49,1,135
1,28,1,150,5,10,414,1,25
0,12,0,79,2,17,32,1,1
0,22,0,65,2,70,38,1,90
1,14,0,70,3,8,23,1,0
0,12,1,199,2,4,25,1,93
2,37,0,45,1,101,33,3,33
0,6,0,70,1,90,2,3,31
0,6,0,60,3,1,904,1,0
1,43,1,194,29,0,-1,96,343
0,6,0,59,1,83,16,3,24
0,6,0,49,1,102,2,3,0
2,37,0,65,1,94,47,3,41
1,4,1,165,2,61,47,1,59
0,33,0,80,2,27,376,1,144
2,106,1,175,2,0,-1,1,0
2,106,0,95,1,0,-1,5,364
1,9,1,100,2,73,38,1,3
2,106,0,95,1,2,728,5,361
0,100,0,54,1,61,77,4,319
1,7,1,299,2,41,66,5,169
0,6,0,45,4,6,263,1,0
1,14,1,250,2,3,523,1,0
2,56,1,120,1,6,542,1,117
1,43,1,105,30,1,349,1,233
1,7,1,299,2,26,94,5,0
0,6,1,130,30,6,411,1,189
2,44,1,90,5,2,1391,1,0
0,3,0,62,2,2,1497,1,0
0,12,0,70,5,1,1545,1,0
1,7,1,225,1,11,32,1,1
1,8,0,95,3,16,106,2,0
2,87,1,288,3,16,214,1,136
1,23,1,149,8,19,9,1,6
0,34,0,95,1,3,6,1,221
0,24,1,150,3,26,75,1,26
1,11,1,200,2,10,24,1,0
2,31,1,150,4,27,9,1,321
1,2,1,175,2,29,13,1,190
2,46,1,180,2,50,33,1,181
4,72,0,70,3,3,276,1,178
1,28,0,100,2,39,17,1,55
2,56,0,79,1,73,38,4,171
1,1,0,350,2,60,12,1,148
2,44,0,75,1,59,11,2,162
1,7,1,235,3,7,51,1,5
2,56,0,39,1,11,154,4,62
1,7,1,300,4,2,579,1,5
2,81,0,50,1,21,97,5,71
1,1,0,130,2,2,1513,1,0
1,5,0,130,1,3,800,1,0
1,52,1,250,2,29,9,1,44
0,79,1,120,2,1,501,1,0
2,56,1,450,4,0,-1,2,89
0,75,0,47,28,0,-1,1,31
1,19,1,115,2,12,6,1,0
1,2,1,100,2,24,102,1,8
0,12,1,120,6,6,224,1,20
4,59,0,65,3,54,17,4,64
4,59,0,79,3,55,84,4,63
1,23,0,89,3,48,2,2,181
1,9,1,300,7,6,49,1,19
1,19,1,220,4,13,38,1,2
1,8,1,265,7,13,170,1,130
2,124,1,300,1,24,13,1,162
0,6,0,150,5,1,1303,2,0
1,23,1,150,3,8,58,1,0
1,14,1,150,3,49,102,2,64
2,39,0,46,1,9,555,1,0
0,20,0,68,1,55,12,7,38
1,8,0,55,30,6,16,4,210
1,8,0,65,30,1,191,4,216
1,8,0,70,30,3,98,4,317
1,8,0,65,30,1,38,4,211
1,19,1,310,2,78,9,1,169
4,88,1,88,5,8,351,4,322
1,30,0,50,1,43,154,1,0
0,54,1,250,5,0,-1,2,8
1,4,0,80,3,12,24,6,332
1,19,0,80,3,2,249,1,0
0,6,1,130,2,35,12,1,34
0,20,1,130,8,2,731,2,0
2,49,1,100,2,6,27,1,0
1,4,1,250,3,13,116,1,74
2,25,1,200,3,36,22,1,308
0,15,0,54,6,6,40,2,225
0,12,0,65,4,1,526,1,157
1,7,0,120,3,16,106,3,89
1,45,1,95,7,0,-1,1,0
2,149,0,50,2,6,85,1,51
1,8,1,299,3,29,908,1,6
2,124,1,138,1,28,4,1,347
2,83,0,42,2,43,9,2,33
1,7,0,175,1,6,212,1,365
0,6,0,85,3,36,49,1,69
2,56,0,74,1,102,33,1,348
0,73,0,65,2,11,157,2,156
0,21,0,47,4,5,648,2,0
0,21,0,85,3,33,135,1,7
1,23,1,975,4,8,36,1,164
0,15,1,130,4,8,8,1,353
0,54,0,70,3,3,48,5,365
1,4,0,70,15,0,-1,1,0
2,62,1,179,2,34,374,1,205
0,15,0,300,2,0,-1,1,0
0,21,1,150,2,17,151,3,0
0,21,1,99,2,51,246,3,0
1,30,1,125,3,6,66,1,0
1,28,1,170,3,3,117,1,0
1,23,0,89,1,21,662,1,2
0,12,0,50,7,1,1063,1,0
1,8,1,90,90,0,-1,8,0
0,12,0,80,3,1,46,1,20
1,28,1,168,14,17,36,2,95
0,21,0,100,1,0,-1,1,341
1,28,1,118,3,1,1345,2,0
1,30,1,150,2,29,24,4,127
1,18,1,120,30,3,1382,2,27
1,28,1,175,2,4,672,1,354
0,3,1,190,2,10,281,4,12
1,4,1,195,1,73,9,1,146
0,6,1,112,3,65,33,3,219
1,2,1,450,3,38,13,3,302
1,28,0,200,15,0,-1,1,34
0,12,0,45,5,5,263,1,0
1,23,1,150,30,3,349,9,310
0,21,1,99,2,71,49,1,140
0,20,1,100,2,3,696,1,2
1,30,0,50,2,1,49,1,25
1,51,1,220,1,76,6,1,60
0,6,1,123,3,6,6,1,0
0,6,1,110,1,2,96,1,0
1,19,0,120,1,18,22,2,28
1,2,1,110,2,29,17,1,200
1,14,0,85,2,4,665,1,0
1,1,1,299,3,22,51,1,278
0,24,0,55,4,26,6,1,73
0,15,0,47,1,9,39,1,0
0,70,0,55,1,1,841,1,87
0,12,0,130,3,59,17,2,282
0,117,0,40,1,4,1123,1,84
0,12,1,150,2,48,24,2,53
0,12,0,70,5,3,1497,1,0
1,1,1,180,30,16,408,1,3
1,9,0,90,2,60,204,1,1
1,5,1,120,30,1,682,1,47
0,10,1,145,1,90,156,1,212
2,39,1,100,2,0,-1,1,0
1,19,1,150,1,108,102,4,201
1,9,0,125,3,4,1340,3,90
1,2,0,60,1,28,51,1,21
0,15,1,150,2,3,245,1,0
1,14,0,190,4,37,38,1,28
1,8,1,145,12,1,132,1,289
1,18,0,50,30,3,980,2,0
0,15,0,95,1,2,643,1,0
0,12,0,91,2,68,9,2,337
0,21,1,145,4,40,84,1,38
1,45,0,100,1,17,47,1,31
0,21,0,35,14,4,1486,1,0
1,1,0,120,1,12,59,2,156
0,54,1,69,2,36,8,1,229
2,44,0,50,2,4,98,2,293
1,23,0,290,1,99,13,1,70
0,73,0,50,2,4,11,2,358
1,19,1,545,2,1,9,1,177
0,35,1,200,1,28,33,1,265
0,16,1,180,60,0,-1,1,0
1,26,0,10,5,42,38,1,2
3,122,0,47,2,13,170,1,283
1,28,1,175,2,54,291,1,0
2,25,0,75,2,67,13,1,11
0,70,0,45,3,15,116,13,365
1,28,1,275,30,1,1153,7,364
4,177,0,23,2,18,16,1,36
1,8,0,95,6,11,38,1,219
1,5,1,199,2,65,13,1,92
1,2,1,130,6,2,344,1,0
0,12,1,161,2,10,48,1,0
0,73,0,65,2,52,6,2,340
0,20,0,60,3,39,2,1,43
1,2,1,165,3,33,116,1,192
2,129,0,69,3,31,4,9,348
0,24,0,100,3,14,9,1,364
0,12,0,89,2,23,38,1,103
1,45,0,55,4,2,1580,1,0
0,73,2,37,30,0,-1,3,84
2,56,0,80,7,0,-1,1,0
2,39,0,80,1,34,17,5,262
0,84,0,37,28,6,19,3,356
0,54,0,40,30,3,24,3,288
2,44,0,60,1,7,48,2,85
2,44,1,90,1,22,38,2,5
1,19,1,245,30,1,1226,87,357
1,2,1,175,5,39,2,1,90
0,21,0,50,1,27,116,4,55
0,20,1,210,30,2,116,4,354
0,6,1,350,1,12,224,1,89
1,2,0,45,7,1,1420,1,0
1,1,1,300,7,14,22,1,85
0,15,1,155,3,6,960,2,0
0,38,1,125,3,3,48,1,0
0,12,1,225,3,25,11,1,157
2,37,0,90,1,68,24,1,299
2,56,2,110,4,3,260,1,0
0,21,0,65,1,8,49,1,106
0,84,1,125,3,48,37,2,294
0,6,0,35,20,1,339,1,0
1,28,1,150,3,26,117,2,340
1,28,1,299,4,1,48,2,0
0,15,0,50,7,0,-1,1,0
0,34,0,60,2,49,6,3,74
0,22,0,59,2,36,29,1,17
0,0,1,250,2,31,16,1,58
1,48,1,185,10,1,259,1,57
2,31,0,60,2,6,70,1,0
1,43,0,139,3,15,33,1,338
1,9,0,80,1,14,38,4,234
3,86,0,33,4,6,1454,8,285
1,19,0,89,5,11,59,2,76
2,129,0,69,3,28,6,9,359
1,4,0,68,2,31,9,1,265
1,27,1,185,3,26,24,1,42
0,20,1,100,4,12,9,1,0
1,7,0,116,1,95,102,6,280
0,12,1,140,2,54,38,1,180
1,2,1,225,7,1,26,2,253
0,76,1,99,30,5,201,1,320
1,8,1,135,30,0,-1,8,290
1,8,0,90,2,9,214,3,181
0,3,1,160,3,3,642,1,8
1,8,1,148,2,5,386,1,2
0,6,0,60,30,27,943,1,0
0,21,1,200,3,7,362,1,6
1,1,1,125,30,5,83,91,304
1,1,1,150,30,1,579,91,332
1,26,1,125,30,4,22,91,346
1,5,1,125,30,3,50,91,342
1,28,1,185,30,0,-1,13,161
0,73,0,65,2,38,9,2,306
1,8,1,85,30,6,83,1,15
2,129,0,89,3,29,4,9,355
1,30,1,150,30,0,-1,2,339
1,7,1,300,3,2,106,1,0
4,209,0,65,2,11,19,2,158
1,45,1,110,10,0,-1,1,0
0,17,1,125,3,15,670,1,65
2,39,0,75,3,79,85,1,84
0,6,1,145,2,73,24,1,219
0,15,0,65,2,1,96,1,0
1,43,1,142,29,1,515,96,353
0,20,1,200,2,5,23,2,7
1,43,1,225,29,0,-1,96,1
1,7,1,235,2,49,86,1,283
1,28,1,200,4,0,-1,1,83
1,51,0,50,7,3,1255,1,0
0,54,0,36,2,1,665,5,0
0,117,1,75,2,23,25,2,49
1,23,0,60,15,8,27,3,260
1,2,1,247,2,82,49,2,266
0,20,1,295,1,52,49,1,161
0,6,0,80,3,22,6,7,96
2,129,0,99,3,24,115,9,343
0,73,0,36,7,3,238,2,29
1,14,1,400,2,0,-1,3,0
1,9,0,73,3,1,754,1,37
1,28,1,117,3,7,515,1,0
1,77,1,323,30,0,-1,232,316
0,12,1,1000,1,9,75,1,88
1,8,1,100,31,0,-1,8,50
1,14,1,265,29,0,-1,96,331
1,43,1,145,29,4,259,96,341
1,14,1,255,29,0,-1,96,296
1,43,1,209,29,3,128,96,328
1,52,1,300,2,3,1207,2,0
1,19,1,101,1,25,276,1,363
0,6,0,60,7,11,349,3,0
1,43,1,185,29,0,-1,96,31
1,7,2,65,1,108,9,6,325
1,43,1,222,29,0,-1,96,333
1,1,1,250,1,9,632,3,89
0,6,0,80,1,0,-1,1,5
1,4,1,140,5,11,351,1,8
0,82,1,110,2,8,34,2,248
1,5,1,200,4,7,1725,1,166
1,2,0,100,2,73,4,2,68
1,43,1,175,29,1,362,96,290
1,14,1,255,29,0,-1,96,345
0,20,0,112,1,68,11,7,27
0,15,0,70,3,45,6,1,135
0,13,0,102,2,1,854,1,0
0,29,0,50,15,0,-1,1,0
1,2,1,75,5,8,351,2,9
0,15,0,974,7,0,-1,2,0
1,23,2,33,100,0,-1,28,320
1,8,0,55,5,2,212,1,0
0,21,0,50,2,16,94,1,0
0,0,0,62,1,95,2,2,261
0,15,1,119,2,2,471,1,0
0,123,0,52,2,41,97,1,3
1,30,0,45,3,1,1019,1,5
1,7,1,160,2,5,224,1,70
0,3,1,162,3,10,28,1,4
1,27,1,205,4,15,13,1,5
0,21,1,86,4,4,960,1,0
1,2,2,65,30,0,-1,1,342
1,23,1,85,35,0,-1,1,0
0,22,1,61,3,2,135,2,138
1,28,0,75,14,6,4,2,14
2,149,0,79,1,35,33,3,32
1,23,0,93,15,0,-1,28,185
1,23,2,32,14,5,272,28,341
1,2,1,119,7,6,380,1,201
0,12,1,150,4,6,77,2,8
1,19,1,129,7,12,27,2,9
3,86,0,35,4,11,115,8,338
1,4,0,51,5,16,11,1,17
1,71,0,120,3,25,39,1,0
2,103,0,78,1,4,411,2,363
1,2,1,100,3,3,668,1,0
0,20,1,114,4,2,1644,1,0
0,6,0,35,2,10,415,1,0
1,5,1,150,2,17,154,1,0
1,30,0,75,3,13,76,3,137
0,12,1,128,4,6,51,1,0
1,30,0,160,3,6,86,3,123
0,79,0,100,30,0,-1,1,365
1,28,1,199,3,10,19,2,365
0,6,0,100,2,34,86,1,59
1,1,1,170,6,35,38,1,0
0,6,1,99,3,44,84,1,135
1,23,2,35,14,0,-1,28,321
1,11,1,175,3,18,49,1,0
1,1,1,400,1,16,38,1,47
4,98,1,125,3,62,16,1,253
1,2,0,75,2,122,33,1,127
1,26,1,271,30,0,-1,232,326
0,6,0,46,3,6,590,1,0
1,43,1,240,15,4,72,1,220
0,21,1,240,3,50,6,1,243
2,85,0,50,3,58,6,3,358
1,52,0,115,3,2,1554,2,0
4,205,0,75,3,19,77,3,166
1,28,1,160,1,16,295,1,0
1,2,0,80,2,49,28,3,178
1,23,1,150,4,32,16,2,216
3,172,0,79,2,4,13,5,355
0,20,1,250,3,2,1279,1,177
2,49,0,60,15,12,15,1,21
2,25,0,85,1,10,49,1,365
0,117,1,200,2,26,13,2,275
2,87,0,40,3,1,117,1,305
0,12,0,89,4,4,32,1,128
1,43,0,95,2,6,151,1,0
0,75,1,135,5,31,70,1,151
1,19,1,260,1,44,30,1,299
1,2,0,80,2,40,47,3,177
0,6,1,130,3,6,97,1,14
1,71,1,165,30,0,-1,4,0
1,9,1,400,1,2,124,4,191
2,44,1,200,2,38,9,1,363
1,8,1,139,6,21,38,1,116
1,23,0,59,30,4,94,1,52
0,22,0,45,1,19,95,2,98
3,163,1,75,30,3,582,2,129
0,6,1,159,2,49,13,2,336
1,77,0,120,2,2,680,1,0
0,15,0,99,2,52,102,1,224
1,8,0,112,2,81,33,1,6
1,1,1,175,1,2,1363,1,0
0,117,1,85,2,8,6,1,27
2,49,0,55,1,14,102,1,123
2,49,0,80,2,17,6,1,24
1,102,0,90,2,3,886,1,0
1,8,1,180,5,6,27,1,5
1,27,1,215,1,0,-1,1,158
0,24,0,47,10,0,-1,1,0
1,7,1,415,4,43,17,2,71
2,62,1,275,2,29,13,1,138
0,21,0,115,3,45,102,1,75
3,55,1,199,1,36,9,3,171
1,26,1,150,30,0,-1,23,363
1,26,1,150,30,0,-1,23,0
0,147,0,120,3,3,48,1,365
1,19,0,60,14,7,28,1,126
0,117,0,58,2,12,25,1,36
0,10,0,149,2,16,822,1,0
